number,street,unit,city,postcode,lon,lat
,VIRGINIA ST,,BERKELEY,94702,-122.2905072,37.8740756
1210,ROSE ST,,BERKELEY,94702,-122.291104,37.8763649
1632,CURTIS ST,,BERKELEY,94702,-122.2905439,37.8745935
1636,CURTIS ST,,BERKELEY,94702,-122.2905072,37.8744773
1637,CORNELL AVE,,BERKELEY,94702,-122.2908212,37.8743417
1591,CORNELL AVE,,BERKELEY,94702,-122.2913704,37.8757872
,CURTIS ST,,BERKELEY,94702,-122.2902913,37.8740946
1638,CURTIS ST,,BERKELEY,94702,-122.2904801,37.8743895
,CORNELL AVE,,BERKELEY,94702,-122.2908105,37.8740267
1215,CEDAR ST,,BERKELEY,94702,-122.2908403,37.8758532
1165,VIRGINIA ST,,BERKELEY,94702,-122.2906824,37.8740489
1630,CURTIS ST,,BERKELEY,94702,-122.2905806,37.8747086
1515,CORNELL AVE,,BERKELEY,94702,-122.2913513,37.8760199
1625,CORNELL AVE,,BERKELEY,94702,-122.2910189,37.8749609
1627,CORNELL AVE,,BERKELEY,94702,-122.2909859,37.8748622
1633,CORNELL AVE,,BERKELEY,94702,-122.2908832,37.874541
1505,CORNELL AVE,,BERKELEY,94702,-122.2914028,37.8761808
1628,CURTIS ST,,BERKELEY,94702,-122.2906141,37.8748115
1611,CORNELL AVE,,BERKELEY,94702,-122.2911084,37.8752507
1508,CURTIS ST,,BERKELEY,94702,-122.2910536,37.876194
1620,CURTIS ST,,BERKELEY,94702,-122.2907223,37.8751477
1607,CORNELL AVE,,BERKELEY,94702,-122.291142,37.8753566
1615,CORNELL AVE,,BERKELEY,94702,-122.2911596,37.8751305
1214,ROSE ST,,BERKELEY,94702,-122.2909905,37.876378
1624,CURTIS ST,,BERKELEY,94702,-122.29069,37.8750466
1610,CURTIS ST,,BERKELEY,94702,-122.2907521,37.8752396
1626,CURTIS ST,,BERKELEY,94702,-122.2906498,37.8749218
1606,CURTIS ST,,BERKELEY,94702,-122.2906999,37.8753551
1204,CEDAR ST,,BERKELEY,94702,-122.2908851,37.8753753
1600,CURTIS ST,,BERKELEY,94702,-122.2907455,37.8754986
1631,CORNELL AVE,,BERKELEY,94702,-122.2909168,37.8746441
1619,CORNELL AVE,,BERKELEY,94702,-122.2910456,37.8750466
1629,CORNELL AVE,,BERKELEY,94702,-122.2909489,37.8747446
1601,CORNELL AVE,,BERKELEY,94702,-122.2911766,37.8754646
1202,HOPKINS ST,,BERKELEY,94702,-122.2915252,37.8763026
1206,ROSE ST,,BERKELEY,94702,-122.2913741,37.8763739
1207,CEDAR ST,,BERKELEY,94702,-122.2912213,37.8758045
1512,CURTIS ST,,BERKELEY,94702,-122.2910224,37.8760984
1646,CORNELL AVE,1,BERKELEY,94702,-122.2911554,37.8740063
1644,CORNELL AVE,,BERKELEY,94702,-122.2911554,37.8740063
1134,CEDAR ST,,BERKELEY,94702,-122.2920902,37.8752444
1605,STANNAGE AVE,,BERKELEY,94702,-122.2920902,37.8752444
1611,STANNAGE AVE,,BERKELEY,94702,-122.2919131,37.8749751
1148,CEDAR ST,,BERKELEY,94702,-122.2915745,37.8753171
,CORNELL AVE,,BERKELEY,94702,-122.2911554,37.8740063
1160,HOPKINS ST,,BERKELEY,94702,-122.291949,37.8759576
1144,CEDAR ST,,BERKELEY,94702,-122.2917618,37.8753414
1155,VIRGINIA ST,,BERKELEY,94702,-122.2914943,37.8739512
1145,CEDAR ST,,BERKELEY,94702,-122.2919949,37.8756947
,STANNAGE AVE,,BERKELEY,94702,-122.2920902,37.8752444
1609,STANNAGE AVE,,BERKELEY,94702,-122.29202,37.8750253
1618,CORNELL AVE,,BERKELEY,94702,-122.2915396,37.8749269
1612,CORNELL AVE,,BERKELEY,94702,-122.2915966,37.8751083
1149,CEDAR ST,,BERKELEY,94702,-122.2918746,37.8757505
1620,CORNELL AVE,,BERKELEY,94702,-122.2915095,37.8748425
1154,HOPKINS ST,,BERKELEY,94702,-122.2921273,37.8759501
1628,CORNELL AVE,,BERKELEY,94702,-122.2914392,37.8746266
1614,CORNELL AVE,,BERKELEY,94702,-122.2915648,37.8750103
1636,CORNELL AVE,,BERKELEY,94702,-122.2913533,37.8743584
1632,CORNELL AVE,,BERKELEY,94702,-122.2913976,37.8744926
1625,STANNAGE AVE,,BERKELEY,94702,-122.2917774,37.8745583
1139,CEDAR ST,,BERKELEY,94702,-122.2921852,37.8756872
1617,STANNAGE AVE,,BERKELEY,94702,-122.2918525,37.8747906
1512,CORNELL AVE,,BERKELEY,94702,-122.2917759,37.8759678
1638,CORNELL AVE,,BERKELEY,94702,-122.2913132,37.8742258
1629,STANNAGE AVE,,BERKELEY,94702,-122.2917332,37.8744227
1639,STANNAGE AVE,,BERKELEY,94702,-122.2916406,37.874124
1633,STANNAGE AVE,,BERKELEY,94702,-122.2917017,37.8743225
1151,VIRGINIA ST,,BERKELEY,94702,-122.2916644,37.8739234
1164,HOPKINS ST,,BERKELEY,94702,-122.2918316,37.8761434
1637,STANNAGE AVE,,BERKELEY,94702,-122.2916705,37.8742245
1615,STANNAGE AVE,,BERKELEY,94702,-122.29188,37.8748761
1626,CORNELL AVE,,BERKELEY,94702,-122.2914777,37.8747438
1621,STANNAGE AVE,,BERKELEY,94702,-122.2918208,37.8746919
1150,HOPKINS ST,,BERKELEY,94702,-122.2922934,37.8758943
1140,CEDAR ST,,BERKELEY,94702,-122.2918941,37.8751955
1518,CORNELL AVE,,BERKELEY,94702,-122.2917185,37.8757829
1119,CEDAR ST,,BERKELEY,94702,-122.2930432,37.8754878
1137,VIRGINIA ST,,BERKELEY,94702,-122.2921659,37.8738183
1636,STANNAGE AVE,,BERKELEY,94702,-122.2922212,37.8742669
1128,CEDAR ST,,BERKELEY,94702,-122.2926197,37.875226
1125,CEDAR ST,,BERKELEY,94702,-122.2928036,37.8755195
1118,HOPKINS ST,,BERKELEY,94702,-122.2929796,37.8756309
1130,HOPKINS ST,,BERKELEY,94702,-122.2927099,37.8757167
1633,KAINS AVE,,BERKELEY,94702,-122.2925754,37.8742481
1638,STANNAGE AVE,,BERKELEY,94702,-122.2922116,37.8741278
1641,KAINS AVE,,BERKELEY,94702,-122.2924971,37.8740039
1560,STANNAGE AVE,,BERKELEY,94702,-122.2925331,37.8755796
1645,KAINS AVE,,BERKELEY,94702,-122.2925317,37.8738479
1635,KAINS AVE,,BERKELEY,94702,-122.2925352,37.8741186
1132,CEDAR ST,,BERKELEY,94702,-122.2924516,37.875255
1642,STANNAGE AVE,,BERKELEY,94702,-122.292056,37.8740759
1131,CEDAR ST,,BERKELEY,94702,-122.2926591,37.8755581
1131,VIRGINIA ST,,BERKELEY,94702,-122.2923549,37.8738444
1126,HOPKINS ST,,BERKELEY,94702,-122.2928446,37.8756518
1606,STANNAGE AVE,,BERKELEY,94702,-122.2924449,37.8749537
1613,KAINS AVE,,BERKELEY,94702,-122.2927707,37.8748539
1610,STANNAGE AVE,,BERKELEY,94702,-122.2924107,37.8748557
1126,CEDAR ST,,BERKELEY,94702,-122.292799,37.8752185
1629,KAINS AVE,,BERKELEY,94702,-122.2926094,37.8743541
1619,KAINS AVE,,BERKELEY,94702,-122.2927172,37.8746865
1609,KAINS AVE,,BERKELEY,94702,-122.2927658,37.8749697
1554,STANNAGE AVE,,BERKELEY,94702,-122.2925912,37.8757607
1604,STANNAGE AVE,,BERKELEY,94702,-122.2924276,37.8750401
1601,KAINS AVE,,BERKELEY,94702,-122.292975,37.8752069
1602,STANNAGE AVE,,BERKELEY,94702,-122.2924071,37.8751173
1630,STANNAGE AVE,,BERKELEY,94702,-122.2922602,37.8743893
1623,KAINS AVE,,BERKELEY,94702,-122.2926846,37.8745874
1622,STANNAGE AVE,,BERKELEY,94702,-122.2923247,37.8745875
1141,VIRGINIA ST,,BERKELEY,94702,-122.2919944,37.8738477
1616,STANNAGE AVE,,BERKELEY,94702,-122.2923671,37.8747204
1617,KAINS AVE,,BERKELEY,94702,-122.2926591,37.874789
1607,KAINS AVE,,BERKELEY,94702,-122.2929256,37.8750501
1626,STANNAGE AVE,,BERKELEY,94702,-122.2922931,37.8744883
1625,KAINS AVE,,BERKELEY,94702,-122.2926416,37.8744538
1633,SAN PABLO AVE,,BERKELEY,94702,-122.2933819,37.8740175
1618,KAINS AVE,,BERKELEY,94702,-122.2932075,37.8745544
1630,KAINS AVE,,BERKELEY,94702,-122.2930889,37.8741858
1632,KAINS AVE,,BERKELEY,94702,-122.2930567,37.874086
,CEDAR ST,,BERKELEY,94702,-122.2935162,37.875082
1608,KAINS AVE,,BERKELEY,94702,-122.2933302,37.8749248
1619,SAN PABLO AVE,,BERKELEY,94702,-122.2935416,37.874521
1628,KAINS AVE,,BERKELEY,94702,-122.2931122,37.8742517
1610,KAINS AVE,,BERKELEY,94702,-122.2932956,37.8748223
1625,SAN PABLO AVE,,BERKELEY,94702,-122.293467,37.8742851
1601,SAN PABLO AVE,,BERKELEY,94702,-122.2937137,37.8750504
1611,SAN PABLO AVE,,BERKELEY,94702,-122.2936168,37.8747563
1629,SAN PABLO AVE,,BERKELEY,94702,-122.2934224,37.8741515
1616,KAINS AVE,,BERKELEY,94702,-122.2932627,37.8746457
,CEDAR ST,,BERKELEY,94702,-122.2934715,37.8749442
1117,VIRGINIA ST,,BERKELEY,94702,-122.2930045,37.8736669
1636,KAINS AVE,,BERKELEY,94702,-122.2930229,37.8739722
1654,KAINS AVE,,BERKELEY,94702,-122.2928339,37.8736955
1624,KAINS AVE,,BERKELEY,94702,-122.2931669,37.8744225
1626,KAINS AVE,,BERKELEY,94702,-122.2931328,37.8743197
1609,SAN PABLO AVE,,BERKELEY,94702,-122.2936513,37.8748643
,CEDAR ST,,BERKELEY,94702,-122.2934283,37.8750884
1600,KAINS AVE,,BERKELEY,94702,-122.2933005,37.8751082
1639,SAN PABLO AVE,,BERKELEY,94702,-122.2932996,37.8737628
1644,KAINS AVE,,BERKELEY,94702,-122.2929642,37.8737969
1640,KAINS AVE,,BERKELEY,94702,-122.2929918,37.8738844
1348,ROSE ST,A,BERKELEY,94702,-122.2868114,37.8771166
1348,ROSE ST,B,BERKELEY,94702,-122.2868114,37.8771166
1350,ROSE ST,A,BERKELEY,94702,-122.2868114,37.8771166
1350,ROSE ST,B,BERKELEY,94702,-122.2868114,37.8771166
1513,KEONCREST DR,,BERKELEY,94702,-122.2835137,37.878268
1555,ACTON ST,,BERKELEY,94702,-122.2848366,37.8765583
1470,ROSE ST,,BERKELEY,94702,-122.2846948,37.8780425
1449,CEDAR ST,,BERKELEY,94702,-122.284045,37.8767118
1482,ROSE ST,,BERKELEY,94702,-122.2842318,37.8782266
1373,TOMLEE DR,,BERKELEY,94702,-122.2854885,37.8775006
1528,SACRAMENTO ST,,BERKELEY,94702,-122.2831584,37.8779249
1548,SACRAMENTO ST,,BERKELEY,94702,-122.2830815,37.8773073
1550,JUANITA WAY,,BERKELEY,94702,-122.2870291,37.8767226
1455,CATHERINE DR,,BERKELEY,94702,-122.2846006,37.8777685
1521,KEONCREST DR,,BERKELEY,94702,-122.2834851,37.8780236
1524,SACRAMENTO ST,,BERKELEY,94702,-122.2831711,37.8780445
1488,KEONCREST DR,,BERKELEY,94702,-122.2832934,37.8770511
1512,SACRAMENTO ST,,BERKELEY,94702,-122.2832144,37.8784075
1300,ROSE ST,,BERKELEY,94702,-122.288361,37.8764369
1533,KEONCREST DR,,BERKELEY,94702,-122.2834424,37.8776576
1534,ACTON ST,,BERKELEY,94702,-122.2853704,37.8770835
1372,TOMLEE DR,,BERKELEY,94702,-122.2857107,37.876947
1518,ACTON ST,,BERKELEY,94702,-122.2853482,37.8775451
1531,JUANITA WAY,,BERKELEY,94702,-122.2860284,37.8767614
1529,ACTON ST,,BERKELEY,94702,-122.2848945,37.8771848
1330,ROSE ST,,BERKELEY,94702,-122.287471,37.8766536
1431,CATHERINE DR,,BERKELEY,94702,-122.2845626,37.8773491
1535,JUANITA WAY,,BERKELEY,94702,-122.2861645,37.876676
1544,SACRAMENTO ST,,BERKELEY,94702,-122.2830985,37.8774334
1569,JUANITA WAY,,BERKELEY,94702,-122.2865625,37.8764093
1537,KEONCREST DR,,BERKELEY,94702,-122.2834265,37.8775366
1471,CATHERINE DR,,BERKELEY,94702,-122.2841585,37.8779757
1340,ROSE ST,,BERKELEY,94702,-122.2871755,37.8770279
1461,KEONCREST DR,,BERKELEY,94702,-122.2839754,37.8772719
1518,KEONCREST DR,,BERKELEY,94702,-122.2838876,37.8782509
1375,CEDAR ST,,BERKELEY,94702,-122.2855522,37.8766043
1558,KEONCREST DR,,BERKELEY,94702,-122.2837977,37.8773253
1494,ROSE ST,,BERKELEY,94702,-122.2834724,37.8785345
1478,ROSE ST,,BERKELEY,94702,-122.2843869,37.8781689
1450,KEONCREST DR,,BERKELEY,94702,-122.2840958,37.8769565
1529,KEONCREST DR,,BERKELEY,94702,-122.2834586,37.8777785
1483,CEDAR ST,,BERKELEY,94702,-122.2834302,37.8767887
1369,CEDAR ST,,BERKELEY,94702,-122.2857066,37.8765802
1415,CEDAR ST,,BERKELEY,94702,-122.2846536,37.8765701
1475,CATHERINE DR,,BERKELEY,94702,-122.2840208,37.8780269
1549,ACTON ST,,BERKELEY,94702,-122.2847658,37.8766793
,ROSE ST,,BERKELEY,94702,-122.287722,37.8766047
1419,CEDAR ST,,BERKELEY,94702,-122.28451,37.8767026
1459,CEDAR ST,,BERKELEY,94702,-122.2838932,37.8767326
1467,CEDAR ST,,BERKELEY,94702,-122.2837383,37.8767521
1474,ROSE ST,,BERKELEY,94702,-122.2845204,37.8780711
1460,KEONCREST DR,,BERKELEY,94702,-122.2839448,37.876976
1520,JUANITA WAY,,BERKELEY,94702,-122.2864197,37.8771141
1552,SACRAMENTO ST,,BERKELEY,94702,-122.2830652,37.877154
1516,JUANITA WAY,,BERKELEY,94702,-122.286545,37.8771725
1348,ROSE ST,,BERKELEY,94702,-122.2868114,37.8771166
1353,CEDAR ST,,BERKELEY,94702,-122.2863584,37.8764087
1508,JUANITA WAY,,BERKELEY,94702,-122.286591,37.8774307
1519,JUANITA WAY,,BERKELEY,94702,-122.2861235,37.8771899
1421,CATHERINE DR,,BERKELEY,94702,-122.2844935,37.877241
1358,TOMLEE DR,,BERKELEY,94702,-122.2859414,37.8768557
1332,ROSE ST,,BERKELEY,94702,-122.2873715,37.8769445
1420,CATHERINE DR,,BERKELEY,94702,-122.2841613,37.8772696
1541,KEONCREST DR,,BERKELEY,94702,-122.2834112,37.8774105
1486,ROSE ST,,BERKELEY,94702,-122.2840592,37.8782509
1516,SACRAMENTO ST,,BERKELEY,94702,-122.2831991,37.8782841
1450,CATHERINE DR,,BERKELEY,94702,-122.2841798,37.8776434
1522,KEONCREST DR,,BERKELEY,94702,-122.2838738,37.878066
1544,JUANITA WAY,,BERKELEY,94702,-122.2867564,37.8767627
1539,ACTON ST,,BERKELEY,94702,-122.2848782,37.8769017
1505,KEONCREST DR,,BERKELEY,94702,-122.2836101,37.8784944
1564,SACRAMENTO ST,,BERKELEY,94702,-122.2829433,37.8768143
1475,CEDAR ST,,BERKELEY,94702,-122.283583,37.8767713
1365,CEDAR ST,,BERKELEY,94702,-122.2858565,37.876545
1517,KEONCREST DR,,BERKELEY,94702,-122.2834985,37.8781432
1369,TOMLEE DR,,BERKELEY,94702,-122.2856203,37.8774505
1568,JUANITA WAY,,BERKELEY,94702,-122.2869245,37.8763183
1500,SACRAMENTO ST,,BERKELEY,94702,-122.2832361,37.8785784
1410,KEONCREST DR,,BERKELEY,94702,-122.2847117,37.8769345
1314,ROSE ST,,BERKELEY,94702,-122.2879092,37.8766349
1538,ACTON ST,,BERKELEY,94702,-122.285356,37.8769632
1378,TOMLEE DR,,BERKELEY,94702,-122.2855817,37.8769539
1364,ROSE ST,,BERKELEY,94702,-122.2858603,37.8776403
1545,KEONCREST DR,,BERKELEY,94702,-122.2833887,37.8772946
1368,ROSE ST,,BERKELEY,94702,-122.2857112,37.8776961
1430,CATHERINE DR,,BERKELEY,94702,-122.2841305,37.8773958
1439,CEDAR ST,,BERKELEY,94702,-122.2841976,37.8766913
1372,ROSE ST,,BERKELEY,94702,-122.2855437,37.8777209
1548,KEONCREST DR,,BERKELEY,94702,-122.2838491,37.8774286
1451,CATHERINE DR,,BERKELEY,94702,-122.284592,37.8776333
1352,ROSE ST,,BERKELEY,94702,-122.2867357,37.8773767
1520,SACRAMENTO ST,,BERKELEY,94702,-122.2831843,37.878161
1562,JUANITA WAY,,BERKELEY,94702,-122.2869899,37.8764596
1544,ACTON ST,,BERKELEY,94702,-122.2853422,37.8768488
1548,ACTON ST,,BERKELEY,94702,-122.285328,37.8767309
1536,SACRAMENTO ST,,BERKELEY,94702,-122.2831285,37.8776774
1558,ACTON ST,,BERKELEY,94702,-122.2852252,37.8765182
1470,KEONCREST DR,,BERKELEY,94702,-122.2837896,37.8769941
1476,KEONCREST DR,,BERKELEY,94702,-122.2836279,37.8769923
1441,CATHERINE DR,,BERKELEY,94702,-122.2845774,37.8774818
1363,TOMLEE DR,,BERKELEY,94702,-122.2857525,37.8774019
1509,JUANITA WAY,,BERKELEY,94702,-122.2861907,37.8774402
1513,ACTON ST,,BERKELEY,94702,-122.2849142,37.8776971
1560,SACRAMENTO ST,,BERKELEY,94702,-122.2830342,37.8769104
1554,ACTON ST,,BERKELEY,94702,-122.2853146,37.876615
1497,CEDAR ST,,BERKELEY,94702,-122.2830975,37.87678
1491,CEDAR ST,,BERKELEY,94702,-122.2832603,37.8767686
1528,KEONCREST DR,,BERKELEY,94702,-122.2838358,37.877729
1361,CEDAR ST,,BERKELEY,94702,-122.285999,37.8765033
1541,JUANITA WAY,,BERKELEY,94702,-122.2863642,37.8765821
1545,ACTON ST,,BERKELEY,94702,-122.2847868,37.8768047
1344,ROSE ST,,BERKELEY,94702,-122.2870204,37.8771712
1356,ROSE ST,,BERKELEY,94702,-122.286182,37.8775804
1556,SACRAMENTO ST,,BERKELEY,94702,-122.283049,37.8770328
1532,JUANITA WAY,,BERKELEY,94702,-122.2863984,37.8769188
1509,ACTON ST,,BERKELEY,94702,-122.2849225,37.8778607
1376,ROSE ST,,BERKELEY,94702,-122.2854078,37.8778296
1525,KEONCREST DR,,BERKELEY,94702,-122.2834732,37.8779012
1357,CEDAR ST,,BERKELEY,94702,-122.2861551,37.8764581
1538,JUANITA WAY,,BERKELEY,94702,-122.2865821,37.8768391
1359,TOMLEE DR,,BERKELEY,94702,-122.2859029,37.8773802
1490,ROSE ST,,BERKELEY,94702,-122.2839269,37.8783686
1460,ROSE ST,,BERKELEY,94702,-122.2848618,37.8780274
1556,JUANITA WAY,,BERKELEY,94702,-122.2870208,37.8765707
1509,KEONCREST DR,,BERKELEY,94702,-122.2835293,37.8783893
1482,KEONCREST DR,,BERKELEY,94702,-122.2834301,37.8769738
1364,TOMLEE DR,,BERKELEY,94702,-122.285836,37.876919
1505,JUANITA WAY,,BERKELEY,94702,-122.2863173,37.877529
1465,CATHERINE DR,,BERKELEY,94702,-122.2843093,37.8779405
1430,KEONCREST DR,,BERKELEY,94702,-122.2843981,37.8769118
1380,TOMLEE DR,,BERKELEY,94702,-122.2853552,37.877236
1460,CATHERINE DR,,BERKELEY,94702,-122.2840032,37.8776941
1525,ACTON ST,,BERKELEY,94702,-122.2848695,37.8773129
1512,JUANITA WAY,,BERKELEY,94702,-122.2866041,37.8772887
1379,CEDAR ST,,BERKELEY,94702,-122.2853846,37.8764866
1429,CEDAR ST,,BERKELEY,94702,-122.284348,37.8766726
1415,KEONCREST DR,,BERKELEY,94702,-122.2846839,37.8771941
1521,ACTON ST,,BERKELEY,94702,-122.2848849,37.8774469
1517,ACTON ST,,BERKELEY,94702,-122.284901,37.877585
1420,KEONCREST DR,,BERKELEY,94702,-122.28456,37.8769446
1440,KEONCREST DR,,BERKELEY,94702,-122.2842478,37.8769357
1508,ACTON ST,,BERKELEY,94702,-122.2853691,37.8777209
1360,ROSE ST,,BERKELEY,94702,-122.2860231,37.8776044
1538,KEONCREST DR,,BERKELEY,94702,-122.2838664,37.8775646
1440,CATHERINE DR,,BERKELEY,94702,-122.2841478,37.8775329
1540,SACRAMENTO ST,,BERKELEY,94702,-122.2831141,37.8775568
1505,ACTON ST,,BERKELEY,94702,-122.2850167,37.8779709
1355,TOMLEE DR,,BERKELEY,94702,-122.2859809,37.8772422
1532,SACRAMENTO ST,,BERKELEY,94702,-122.2831432,37.877796
1513,JUANITA WAY,,BERKELEY,94702,-122.2861234,37.8773286
1461,CATHERINE DR,,BERKELEY,94702,-122.2845075,37.8778947
1513,SACRAMENTO ST,,BERKELEY,94702,-122.2825148,37.8786697
1547,SACRAMENTO ST,,BERKELEY,94702,-122.2823594,37.8774058
1545,SACRAMENTO ST,,BERKELEY,94702,-122.2823743,37.877523
1500,ROSE ST,,BERKELEY,94703,-122.2824515,37.8789882
1510,ROSE ST,,BERKELEY,94703,-122.2822886,37.8790044
1512,ROSE ST,,BERKELEY,94703,-122.2821479,37.8790295
1414,HOLLY ST,,BERKELEY,94703,-122.2820979,37.8786935
1430,HOLLY ST,,BERKELEY,94703,-122.2819084,37.8782991
1521,SACRAMENTO ST,,BERKELEY,94702,-122.2824681,37.8782961
1517,BUENA AVE,,BERKELEY,94703,-122.2822092,37.8783079
1555,SACRAMENTO ST,,BERKELEY,94702,-122.2823275,37.8771214
1517,SACRAMENTO ST,,BERKELEY,94702,-122.2824868,37.878448
1503,CEDAR ST,,BERKELEY,94703,-122.282301,37.8769479
1501,CEDAR ST,,BERKELEY,94703,-122.2824293,37.8769336
1507,SACRAMENTO ST,,BERKELEY,94702,-122.2825268,37.8787876
1521,BUENA AVE,,BERKELEY,94703,-122.2820635,37.8782792
1410,HOLLY ST,,BERKELEY,94703,-122.2821093,37.8788032
1528,HOLLY ST,,BERKELEY,94703,-122.2818273,37.8770107
1531,SACRAMENTO ST,,BERKELEY,94702,-122.2824129,37.8778612
1532,HOLLY ST,,BERKELEY,94703,-122.2818155,37.8769213
1518,BUENA AVE,,BERKELEY,94703,-122.2821506,37.877869
1512,HOLLY ST,,BERKELEY,94703,-122.2819605,37.8775512
1525,SACRAMENTO ST,,BERKELEY,94702,-122.2824508,37.8781708
1535,SACRAMENTO ST,,BERKELEY,94702,-122.2823865,37.8776316
1522,BUENA AVE,,BERKELEY,94703,-122.2820088,37.8778375
1526,BUENA AVE,,BERKELEY,94703,-122.2818565,37.8778535
1527,SACRAMENTO ST,,BERKELEY,94702,-122.2824393,37.8780698
1526,HOLLY ST,,BERKELEY,94703,-122.281838,37.8771115
1511,CEDAR ST,,BERKELEY,94703,-122.2820524,37.8770029
1518,HOLLY ST,,BERKELEY,94703,-122.2819326,37.8773253
1500,HOLLY ST,,BERKELEY,94703,-122.2819729,37.8776584
1505,CEDAR ST,,BERKELEY,94703,-122.2821789,37.8769621
1553,SACRAMENTO ST,,BERKELEY,94702,-122.2823402,37.8772206
1520,HOLLY ST,,BERKELEY,94703,-122.2819233,37.8772249
1549,SACRAMENTO ST,,BERKELEY,94702,-122.2823488,37.8773143
1533,SACRAMENTO ST,,BERKELEY,94702,-122.2823993,37.8777403
1514,HOLLY ST,,BERKELEY,94703,-122.2819453,37.8774292
1529,SACRAMENTO ST,,BERKELEY,94702,-122.2824273,37.8779816
1422,HOLLY ST,,BERKELEY,94703,-122.2820716,37.8784735
1418,HOLLY ST,,BERKELEY,94703,-122.2820857,37.8785852
1515,SACRAMENTO ST,,BERKELEY,94702,-122.2825002,37.8785576
1514,ROSE ST,,BERKELEY,94703,-122.2819923,37.8790326
1413,HOLLY ST,,BERKELEY,94703,-122.2814367,37.878723
1450,CALIFORNIA ST,,BERKELEY,94703,-122.2810075,37.8787281
1535,BUENA AVE,,BERKELEY,94703,-122.281112,37.8784474
1423,HOLLY ST,,BERKELEY,94703,-122.2814809,37.8785057
1533,BUENA AVE,,BERKELEY,94703,-122.2812436,37.8784124
1407,HOLLY ST,,BERKELEY,94703,-122.2814788,37.8790451
1537,CEDAR ST,,BERKELEY,94703,-122.2810855,37.8771074
1543,BUENA AVE,,BERKELEY,94703,-122.2809838,37.8784732
1547,CEDAR ST,,BERKELEY,94703,-122.2806802,37.8771451
1440,CALIFORNIA ST,,BERKELEY,94703,-122.2810246,37.8788532
1541,CEDAR ST,,BERKELEY,94703,-122.2809499,37.8771211
1595,HOLLY ST,,BERKELEY,94703,-122.2813837,37.8770781
1520,ROSE ST,,BERKELEY,94703,-122.281646,37.8791951
1528,CALIFORNIA ST,,BERKELEY,94703,-122.2808378,37.8773254
1415,HOLLY ST,,BERKELEY,94703,-122.2814234,37.8786137
1411,HOLLY ST,,BERKELEY,94703,-122.2814517,37.8788313
1524,ROSE ST,,BERKELEY,94703,-122.2814933,37.8792262
1543,CEDAR ST,,BERKELEY,94703,-122.2808141,37.8771321
1460,CALIFORNIA ST,,BERKELEY,94703,-122.2808535,37.8785113
1410,CALIFORNIA ST,,BERKELEY,94703,-122.2810996,37.8792967
1510,CALIFORNIA ST,,BERKELEY,94703,-122.2809194,37.8778718
1505,HOLLY ST,,BERKELEY,94703,-122.2813976,37.8778536
1527,BUENA AVE,,BERKELEY,94703,-122.2814568,37.8783014
1514,CALIFORNIA ST,,BERKELEY,94703,-122.280889,37.8777665
1521,HOLLY ST,,BERKELEY,94703,-122.2812626,37.8772973
1518,CALIFORNIA ST,,BERKELEY,94703,-122.2808761,37.8776547
1427,HOLLY ST,,BERKELEY,94703,-122.2814693,37.8784036
1534,BUENA AVE,,BERKELEY,94703,-122.2811859,37.8779728
1500,CALIFORNIA ST,,BERKELEY,94703,-122.2809608,37.8780837
1400,CALIFORNIA ST,,BERKELEY,94703,-122.281095,37.8794842
1506,CALIFORNIA ST,,BERKELEY,94703,-122.2809396,37.8779742
1513,HOLLY ST,,BERKELEY,94703,-122.2813005,37.8776264
1530,BUENA AVE,,BERKELEY,94703,-122.2814126,37.8779856
1409,HOLLY ST,,BERKELEY,94703,-122.2814681,37.8789502
1430,CALIFORNIA ST,,BERKELEY,94703,-122.2810527,37.8790451
1517,HOLLY ST,,BERKELEY,94703,-122.2812729,37.8774002
1420,CALIFORNIA ST,,BERKELEY,94703,-122.2810698,37.8791505
1515,HOLLY ST,,BERKELEY,94703,-122.281287,37.8775177
1533,CEDAR ST,,BERKELEY,94703,-122.2812299,37.8770935
1526,CALIFORNIA ST,,BERKELEY,94703,-122.2808494,37.8774282
1530,ROSE ST,,BERKELEY,94703,-122.2813484,37.8792552
1509,HOLLY ST,,BERKELEY,94703,-122.2813136,37.8777368
1522,CALIFORNIA ST,,BERKELEY,94703,-122.280864,37.8775447
1719,BUENA AVE,,BERKELEY,94703,-122.2787326,37.8797404
1706,ROSE ST,,BERKELEY,94703,-122.279495,37.8800639
1404,CYPRESS ST,,BERKELEY,94703,-122.2787693,37.8801356
1405,MCGEE AVE,,BERKELEY,94703,-122.2795555,37.879926
1711,BUENA AVE,,BERKELEY,94703,-122.2789319,37.8796212
1707,BUENA AVE,,BERKELEY,94703,-122.2790356,37.8795527
1715,BUENA AVE,,BERKELEY,94703,-122.2788209,37.8796645
1406,CYPRESS ST,,BERKELEY,94703,-122.2787167,37.8800471
1414,CYPRESS ST,,BERKELEY,94703,-122.2784171,37.8797455
1408,CYPRESS ST,,BERKELEY,94703,-122.2786654,37.8799552
1714,ROSE ST,,BERKELEY,94703,-122.2791608,37.8800346
1716,ROSE ST,,BERKELEY,94703,-122.279027,37.8800806
1724,ROSE ST,,BERKELEY,94703,-122.2787711,37.8802863
1710,ROSE ST,,BERKELEY,94703,-122.2792852,37.8799952
1409,MCGEE AVE,,BERKELEY,94703,-122.279495,37.8798227
1705,BUENA AVE,,BERKELEY,94703,-122.2791419,37.8794903
